https://telcoview.releasetms.com/saml_SURFnet_meta_get/module.php/saml/sp/metadata.php/SURFnetQaTvSp,Bedrijfsvoering,nl,Type of Service,nl
https://hanze.p2p-portal.nl,Bedrijfsvoering,nl,Type of Service,nl
https://www.mijnbabs.nl/iBabsMaintenance,Bedrijfsvoering,nl,Type of Service,nl
https://atlas.rocva.nl/Proquro_Rocva_Prod,Bedrijfsvoering,nl,Type of Service,nl
https://epsp.eur.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Bedrijfsvoering,nl,Type of Service,nl
https://windesheimreader.shop.canon.nl,Bedrijfsvoering,nl,Type of Service,nl
https://epnuffic-test.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://epnuffic-test.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://epnuffic.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://epnuffic.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://tiu.myprintdesk.net/DSF/asp4/,Bedrijfsvoering,nl,Type of Service,nl
https://jobboard.uva.nl/onelogin_saml/metadata,Bedrijfsvoering,nl,Type of Service,nl
https://nlprint.external.xerox.com/login/module.php/saml/sp/metadata.php/SURFconext,Bedrijfsvoering,nl,Type of Service,nl
https://hsle.facilitor.nl/saml,Bedrijfsvoering,nl,Type of Service,nl
https://sp.sollicity.nl/module.php/saml/sp/metadata.php/tu_delft_surfnet_production-sp,Bedrijfsvoering,nl,Type of Service,nl
https://tue.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://tue.topdesk.net/tas/secure/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://stenden.crosscampus.nl/saml,Bedrijfsvoering,nl,Type of Service,nl
https://fontys.mijnnieuweprinten.nl/saml,Bedrijfsvoering,nl,Type of Service,nl
https://print.ricoh.nl/DSF/,Bedrijfsvoering,nl,Type of Service,nl
https://fontys.shop.canon.nl,Bedrijfsvoering,nl,Type of Service,nl
https://onderwijsgroeptilburg.topdesk.net/tas/public/login/verify,Bedrijfsvoering,nl,Type of Service,nl
https://aventus.shop.canon.nl/,Bedrijfsvoering,nl,Type of Service,nl
http://sso.connexys.nl/saml2/erasmusmc,Bedrijfsvoering,nl,Type of Service,nl
https://beehub.nl/system/simplesaml/module.php/saml/sp/metadata.php/BeeHub,Data Storage,en,Type of Service,en
https://beehub-test.grid.sara.nl/system/simplesaml/module.php/saml/sp/metadata.php/BeeHub,Data Storage,en,Type of Service,en
https://drive.surfcloud.nl/simplesaml/module.php/saml/sp/metadata.php/SURFconext,Data Storage,en,Type of Service,en
box.net,Data Storage,en,Type of Service,en
https://utrecht.surfcloud.nl/shibboleth,Data Storage,en,Type of Service,en
https://surfdrive.surf.nl/,Data Storage,en,Type of Service,en
https://surfdrive-acc.surf.nl/,Data Storage,en,Type of Service,en
https://beheer.surfdrive.nl/simplesaml/module.php/saml/sp/metadata.php/SURFconext,Data Storage,en,Type of Service,en
https://surfdrive-acc.surf.nl/simplesaml/module.php/saml/sp/metadata.php/SURFconext,Data Storage,en,Type of Service,en
https://beehub.nl/system/simplesaml/module.php/saml/sp/metadata.php/BeeHub,Data-opslag,nl,Type of Service,nl
https://beehub-test.grid.sara.nl/system/simplesaml/module.php/saml/sp/metadata.php/BeeHub,Data-opslag,nl,Type of Service,nl
https://drive.surfcloud.nl/simplesaml/module.php/saml/sp/metadata.php/SURFconext,Data-opslag,nl,Type of Service,nl
box.net,Data-opslag,nl,Type of Service,nl
https://utrecht.surfcloud.nl/shibboleth,Data-opslag,nl,Type of Service,nl
https://surfdrive.surf.nl/,Data-opslag,nl,Type of Service,nl
